KIC ID,d,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,phot_g_mean_mag
8093473,1.5569412014639314e-05,202.66712951660156,199.3318634033203,206.2567596435547,205.50112915039062,202.2667999267578,209.0611572265625,14.692700386047363
8098228,0.00011473874023004376,342.7044372558594,322.83184814453125,363.53564453125,334.0238952636719,320.33203125,347.674560546875,15.774700164794922
8149616,0.00010628610439178778,128.6783447265625,120.1029281616211,139.29083251953125,125.46728515625,117.15801239013672,132.87158203125,15.229999542236328
8149782,0.00021432112511865733,488.6757507324219,470.3055419921875,513.8238525390625,474.5359191894531,453.99871826171875,492.3220520019531,15.738900184631348
8150479,6.315015154777386e-05,195.658935546875,192.5148468017578,198.24612426757812,195.7519989013672,192.59136962890625,198.56985473632812,15.73639965057373
8196449,6.686637284371371e-05,112.0212631225586,111.84181213378906,112.1678695678711,111.9574203491211,111.79169464111328,112.16641998291016,14.303600311279297
8210323,9.933544041809538e-05,185.45382690429688,184.86825561523438,186.0917205810547,185.475341796875,184.66868591308594,186.140380859375,14.688899993896484
8233795,5.336955869649494e-05,423.2170104980469,416.8289489746094,431.6610412597656,402.9692687988281,397.7552795410156,428.8270568847656,15.909899711608887
8278444,0.00011968147855564815,326.8822021484375,323.4839782714844,330.31634521484375,327.87603759765625,324.576171875,331.34234619140625,15.737799644470215
8289460,0.0001430639571680675,281.6103820800781,278.0630187988281,284.9947814941406,281.6728515625,278.7299499511719,284.8235778808594,16.499900817871094
8292758,4.859086850909519e-05,302.4884033203125,300.6292419433594,303.94122314453125,302.64404296875,300.7373046875,304.7596435546875,15.066900253295898
8325962,7.19991089328638e-05,309.77093505859375,307.473876953125,311.978759765625,310.09686279296875,307.4215087890625,312.375,14.942999839782715
8343785,5.267029081779848e-05,500.81280517578125,493.240478515625,507.11083984375,493.2186279296875,489.3200988769531,496.9124450683594,15.768799781799316
8373723,4.0179122275188777e-05,161.04931640625,160.57424926757812,161.59059143066406,161.11773681640625,160.4185333251953,161.6597137451172,15.398799896240234
8414250,3.55200346461221e-05,179.40574645996094,177.79759216308594,180.86312866210938,179.19882202148438,177.8321075439453,180.7467041015625,16.256000518798828
8415004,6.16048655128568e-05,313.049072265625,310.6125793457031,315.9709777832031,311.4819641113281,309.17706298828125,314.22076416015625,15.551899909973145
8417053,0.00017736251343021843,378.39251708984375,359.26666259765625,402.5882263183594,383.384765625,360.328125,415.20440673828125,16.482099533081055
8423600,3.0659020086648645e-05,385.5111999511719,380.8970642089844,389.74945068359375,385.490966796875,381.37200927734375,389.550537109375,15.72249984741211
8424002,8.655997671449064e-05,278.48193359375,268.5076904296875,289.51275634765625,270.9991760253906,262.4468078613281,280.8752136230469,13.317099571228027
8454353,0.00014105066325579335,167.95982360839844,167.34010314941406,168.70289611816406,168.04393005371094,167.40948486328125,168.81544494628906,14.91469955444336
8456954,0.00010290730858577732,189.60964965820312,188.3314208984375,190.59744262695312,189.4537811279297,188.68104553222656,190.53036499023438,15.367799758911133
8474897,8.173759707121786e-05,155.14266967773438,154.7566680908203,155.5511932373047,155.16177368164062,154.79513549804688,155.5253448486328,14.584799766540527
8554218,4.669399153158747e-06,347.4283447265625,344.12322998046875,350.8547058105469,348.1163024902344,344.43707275390625,351.9541015625,15.904199600219727
8565204,0.0001398106971281803,205.60464477539062,204.37269592285156,206.61203002929688,205.53465270996094,204.49229431152344,206.56336975097656,15.57610034942627
8572066,2.366253184310764e-05,363.04718017578125,359.3230285644531,367.1150207519531,363.7408752441406,360.533935546875,366.7831115722656,15.699799537658691
8583756,4.729883686346428e-05,286.8043212890625,284.6412353515625,289.41943359375,286.6678771972656,284.6646423339844,288.7286071777344,15.575799942016602
8610368,5.813729970678508e-05,393.49798583984375,390.1055603027344,397.2905578613281,392.750244140625,388.59210205078125,396.7342224121094,15.695199966430664
8611876,8.787407546483426e-05,103.0019302368164,102.79762268066406,103.23149871826172,103.03506469726562,102.8095474243164,103.26319122314453,15.078800201416016
8644565,1.332234300741354e-05,404.2201232910156,399.3876037597656,408.8050537109375,405.5589294433594,399.6223449707031,411.01629638671875,15.927000045776367
8672278,8.343989759879684e-05,476.0700988769531,466.7063293457031,484.68939208984375,473.52093505859375,466.3594665527344,481.09967041015625,15.896200180053711
8673358,5.590529182603924e-05,179.95828247070312,178.94808959960938,181.1312255859375,180.33334350585938,179.40536499023438,181.47694396972656,15.541999816894531
8681527,0.00010048734232375085,458.8812561035156,453.5687255859375,463.81591796875,458.80572509765625,453.6535339355469,463.9034118652344,15.724499702453613
8737443,6.270410714299569e-05,339.015625,301.0455017089844,382.4317626953125,293.5345764160156,267.5585021972656,317.0778503417969,15.990099906921387
8749769,8.543329585107722e-05,173.4553680419922,172.79312133789062,174.29933166503906,173.45396423339844,172.73899841308594,174.2685089111328,15.472700119018555
8776565,0.0002452625561074631,249.0430908203125,247.8700714111328,250.706787109375,248.46966552734375,247.0418243408203,250.18756103515625,15.235199928283691
8803071,0.00022266625304367542,226.3277130126953,224.146484375,227.92323303222656,226.72357177734375,225.2411651611328,228.3057403564453,15.16919994354248
8807085,1.9257691212927528e-05,330.1392822265625,326.8643798828125,333.0420227050781,328.9853210449219,326.45526123046875,331.41876220703125,15.758299827575684
8814775,0.00010195742014233686,171.9242401123047,171.29443359375,172.73497009277344,171.81625366210938,171.3308868408203,172.47885131835938,14.919899940490723
8832676,9.216738870099662e-05,275.19091796875,273.4411926269531,277.22576904296875,275.65020751953125,273.5032043457031,277.9646301269531,15.401200294494629
8836388,2.9887739846472386e-05,411.2453918457031,400.7143249511719,423.4349365234375,407.8091125488281,399.5613098144531,419.76971435546875,15.53030014038086
8867609,9.041020499431084e-05,369.63519287109375,367.2802734375,372.2883605957031,369.2709045410156,366.1434326171875,372.05462646484375,15.124300003051758
8933532,0.0002184035443774062,152.21627807617188,151.07498168945312,153.6880645751953,152.05380249023438,150.94268798828125,153.02476501464844,13.702899932861328
8935655,5.321676114407265e-05,55.90850067138672,55.867645263671875,55.957847595214844,55.910987854003906,55.87497329711914,55.941829681396484,13.574899673461914
8947255,3.1703883526570066e-05,193.33685302734375,192.5746307373047,194.1271514892578,193.0847930908203,192.4393768310547,194.01638793945312,15.166500091552734
8956025,0.00024300296418455677,139.68849182128906,138.82101440429688,140.45693969726562,139.77407836914062,139.11590576171875,140.4464874267578,16.039600372314453
8977910,0.00023935825101477728,110.8368911743164,110.57279968261719,111.13414001464844,110.83738708496094,110.60725402832031,111.05467987060547,15.048500061035156
9002074,4.2792695651154024e-05,255.2322235107422,253.43896484375,256.9717102050781,255.43716430664062,253.70518493652344,257.3800964355469,15.94729995727539
9017693,0.0001015719259097149,158.06039428710938,157.4807891845703,158.6450653076172,157.8555908203125,157.2910614013672,158.6060791015625,15.63539981842041
9019435,3.6032854525828946e-05,226.5697021484375,225.29978942871094,227.7607421875,226.46104431152344,225.37094116210938,227.7307586669922,15.69279956817627
9022001,0.0001170004583875443,412.1330261230469,395.62799072265625,428.6795959472656,nan,nan,nan,17.17340087890625
9028977,8.06961402719659e-05,130.92105102539062,126.57676696777344,134.53164672851562,130.73629760742188,126.50479125976562,135.68392944335938,15.090900421142578
9077376,0.00011839983019191908,181.15106201171875,180.6553497314453,181.6050567626953,181.10064697265625,180.6392059326172,181.59010314941406,14.113900184631348
9090909,0.00012434450986873512,219.53062438964844,215.52650451660156,223.7203826904297,0.0,0.0,0.0,16.448999404907227
9093763,7.230967541938022e-05,326.61065673828125,314.1172790527344,339.8262634277344,313.6507263183594,291.9405212402344,336.9895935058594,16.023000717163086
9142714,6.162148047973382e-05,256.28436279296875,251.25064086914062,260.3218078613281,255.01148986816406,249.687255859375,259.466064453125,15.669500350952148
9179906,7.587760405382621e-05,266.7614440917969,265.0122375488281,268.2668151855469,266.2968444824219,264.6138610839844,267.7518005371094,15.670499801635742
9205855,2.852003982725464e-05,158.59051513671875,157.7581024169922,159.45608520507812,158.77870178222656,157.95846557617188,159.50912475585938,15.467399597167969
9207124,7.974324984095292e-05,291.0459289550781,273.28216552734375,313.42608642578125,274.3264465332031,259.7012634277344,291.8631591796875,16.321800231933594
9216075,0.0001470653692229774,317.0343017578125,311.62396240234375,322.2018127441406,315.42498779296875,309.2724914550781,321.95428466796875,14.970399856567383
9229798,0.00022212318695439783,114.26397705078125,114.02399444580078,114.5115966796875,114.17729187011719,113.86853790283203,114.47124481201172,14.979599952697754
9267818,1.3365957488476289e-05,248.2802276611328,246.97300720214844,249.2970428466797,248.21163940429688,247.1422576904297,249.26669311523438,14.997300148010254
9327921,6.1949301218791e-05,250.11300659179688,249.03060913085938,251.5465545654297,250.43577575683594,249.28704833984375,251.31201171875,14.92770004272461
9328653,7.867736114313422e-05,180.45896911621094,179.37030029296875,181.7451629638672,180.20811462402344,178.94168090820312,181.55825805664062,16.49839973449707
9335198,2.913980699769282e-05,295.4855651855469,293.2386169433594,297.9195251464844,295.98138427734375,293.19384765625,298.4344787597656,15.651800155639648
9395205,6.667599233915235e-05,294.50604248046875,293.26800537109375,295.8998107910156,293.9087219238281,291.8739318847656,295.5981140136719,14.747099876403809
9407581,0.0002310996996623565,264.6199951171875,263.0130920410156,266.5123291015625,265.38055419921875,263.4544677734375,266.812744140625,15.481100082397461
9425635,0.0001352099712202744,206.61090087890625,205.87869262695312,207.56808471679688,206.55101013183594,205.70579528808594,207.39260864257812,14.984600067138672
9426508,0.0002139556922863334,92.13941955566406,91.95210266113281,92.35433959960938,92.11894989013672,91.95221710205078,92.29541015625,15.290599822998047
9428095,8.096308332912252e-05,234.0847625732422,231.57911682128906,236.55355834960938,233.77377319335938,231.21597290039062,236.5205078125,15.894599914550781
9453011,9.85360585569459e-05,99.13082885742188,99.01630401611328,99.26688385009766,99.11518859863281,99.00505065917969,99.22486114501953,13.034600257873535
9474589,0.00017630479262608733,134.80853271484375,134.52117919921875,135.06016540527344,134.76852416992188,134.48704528808594,135.01873779296875,13.632200241088867
9515011,6.613938872243244e-05,356.9125671386719,353.573974609375,360.5144958496094,357.2156677246094,354.1424255371094,360.3269958496094,15.381999969482422
9530511,7.792225581084869e-05,165.28219604492188,164.56101989746094,165.97821044921875,165.2069549560547,164.32518005371094,165.89447021484375,15.623800277709961
9540467,0.00012862764388392572,92.28337097167969,91.96272277832031,92.54480743408203,92.2485122680664,91.97876739501953,92.50190734863281,11.910499572753906
9541573,0.00011925698357485046,154.27093505859375,144.35157775878906,167.58560180664062,151.8824920654297,141.1049346923828,168.0716094970703,15.55840015411377
9581885,8.226208658588255e-05,194.590576171875,193.8976593017578,195.30184936523438,194.61813354492188,193.99362182617188,195.3158416748047,15.381600379943848
9588880,8.388968657737256e-05,299.8310852050781,297.9546203613281,301.9354248046875,299.1839904785156,297.6806640625,300.7930603027344,14.65060043334961
9590249,1.9073680832078698e-05,480.1884765625,473.69488525390625,488.6392822265625,479.01312255859375,473.03924560546875,485.2656555175781,15.7677001953125
9593769,0.00011950221004897512,487.7816162109375,479.4544677734375,495.4273376464844,490.4253234863281,480.0398864746094,500.8183288574219,16.60540008544922
9596620,8.1064213065244e-05,375.30291748046875,367.15545654296875,381.962890625,374.073486328125,368.08428955078125,381.25042724609375,15.427300453186035
9631366,0.0001472721983675202,186.43634033203125,185.51646423339844,187.71751403808594,0.0,0.0,0.0,14.971199989318848
9631548,1.6184726574803567e-05,178.69947814941406,177.9091796875,179.597412109375,178.29603576660156,177.48388671875,179.33233642578125,15.480799674987793
9640417,0.00012860547523707607,266.0821228027344,263.35113525390625,269.0440979003906,265.5164489746094,262.5359802246094,269.0110168457031,16.50079917907715
9643210,0.00012691792190309563,105.72029113769531,105.45503997802734,105.98209381103516,105.68792724609375,105.43424987792969,105.91619873046875,15.533699989318848
9659036,4.6237029787384146e-05,464.33203125,457.82305908203125,472.0848388671875,464.902099609375,456.9085388183594,472.6001892089844,15.224300384521484
9692206,9.803525097648321e-05,185.50054931640625,184.93661499023438,186.1517791748047,185.50045776367188,184.9954376220703,185.98069763183594,14.860899925231934
9704431,4.969163122993424e-05,197.83070373535156,196.9958953857422,198.8948211669922,197.8429412841797,196.7679901123047,198.7183380126953,15.688799858093262
9705079,0.00020363763310655639,111.77010345458984,110.93192291259766,112.72433471679688,111.957763671875,110.73005676269531,113.03153991699219,15.149800300598145
9713196,0.00015357820975177072,209.84678649902344,206.39756774902344,213.9736785888672,209.94847106933594,206.9293212890625,213.60552978515625,16.038999557495117
9715460,5.971616564293352e-05,160.01950073242188,158.9172821044922,160.98841857910156,159.46405029296875,158.50515747070312,160.5068359375,16.49489974975586
9786877,4.637143359601516e-06,266.26531982421875,264.4215087890625,267.96002197265625,265.6134948730469,263.66937255859375,267.7047119140625,15.156800270080566
9790574,0.0002240323935823196,134.38983154296875,134.18038940429688,134.5705108642578,134.43751525878906,134.19857788085938,134.6043243408203,13.222999572753906
9821996,4.422121869329274e-05,196.77996826171875,195.80255126953125,197.96408081054688,196.971923828125,195.73118591308594,198.4959716796875,16.216999053955078
9825598,3.2175734865923866e-05,118.25008392333984,112.27781677246094,125.80144500732422,121.463134765625,113.39290618896484,126.85130310058594,14.369999885559082
9828292,6.383914868351762e-05,255.98463439941406,254.3517608642578,257.3145751953125,255.6595916748047,254.297119140625,257.2981872558594,15.285200119018555
9873729,9.268859175044859e-05,144.4781036376953,141.1735076904297,148.8488311767578,142.55059814453125,139.40919494628906,145.14236450195312,13.530500411987305
9892651,0.00013981734858980536,311.08984375,299.8660583496094,326.9947204589844,309.0878601074219,294.31390380859375,322.386474609375,15.959699630737305
9933464,5.049644179867383e-05,185.88787841796875,185.19700622558594,186.68017578125,185.93780517578125,185.02099609375,186.59446716308594,15.457500457763672
9941718,9.442212478327751e-05,289.9342956542969,287.6155090332031,292.0819091796875,289.6690368652344,287.5193176269531,291.744384765625,15.52910041809082
9945771,1.655975639776439e-05,276.5613708496094,275.4886474609375,277.7787780761719,276.6191711425781,275.38116455078125,278.2572326660156,14.712599754333496
9991488,0.00010437393792210977,82.79759216308594,82.72091674804688,82.92027282714844,82.7880859375,82.7032241821289,82.86408996582031,14.131699562072754
9992786,0.0001703803924023938,69.31912994384766,69.17173767089844,69.437255859375,69.29277801513672,69.18608856201172,69.4103012084961,15.512200355529785
10055337,0.00011613653318546669,323.30694580078125,321.13726806640625,325.26654052734375,322.92291259765625,321.15045166015625,324.9481506347656,14.960800170898438
10065745,0.00010021878990314358,196.79002380371094,195.6531219482422,197.96804809570312,197.2988739013672,196.25119018554688,198.25502014160156,15.785099983215332
10081040,0.00013060257310435638,3746.385986328125,1648.12744140625,6110.806640625,1090.13818359375,441.3699035644531,2054.330322265625,16.146099090576172
10081899,0.00019492419945461514,178.6571044921875,177.87078857421875,179.41905212402344,178.27713012695312,177.5512237548828,179.1394805908203,15.210599899291992
10091786,2.1316397589023574e-05,273.2664794921875,271.0777587890625,275.4168701171875,273.4062194824219,271.3820495605469,275.5929260253906,15.964200019836426
10096977,4.226306608056371e-05,406.5708312988281,401.5948791503906,410.7025146484375,406.9954833984375,403.3269348144531,411.5079040527344,15.744099617004395
10121738,7.603043117452992e-05,304.254638671875,300.2059631347656,308.02691650390625,303.1120300292969,299.7738037109375,306.3757019042969,16.501100540161133
10128760,0.0001284215568910975,298.3565673828125,295.3260498046875,301.68255615234375,298.93798828125,295.5078125,303.1673583984375,15.839500427246094
10131950,0.00021722855510498902,197.5962677001953,192.6781463623047,202.87295532226562,nan,nan,nan,18.510400772094727
10146539,0.00016765659670679636,209.77357482910156,208.86212158203125,210.79345703125,209.94593811035156,209.0399627685547,210.9281005859375,15.183899879455566
10165815,2.989802568391755e-05,516.2059326171875,474.4900207519531,567.8858642578125,528.05322265625,505.72845458984375,560.8402709960938,15.60260009765625
10188460,6.108796743175976e-05,119.67679595947266,115.22747039794922,122.73570251464844,119.34467315673828,116.3694839477539,122.41356658935547,13.540900230407715
10269616,0.00014615255601791273,162.8458251953125,162.426513671875,163.3295135498047,162.832275390625,162.27659606933594,163.4110107421875,15.279800415039062
10285642,0.00016334897836354722,243.5133819580078,241.90023803710938,245.6029510498047,243.3007049560547,241.7711639404297,244.97796630859375,15.759200096130371
10320552,5.7818472083350446e-05,218.43026733398438,217.5784454345703,219.26605224609375,218.376708984375,217.7117919921875,219.10586547851562,14.439299583435059
10320656,0.00013878568825052476,91.65007019042969,91.54071044921875,91.74726104736328,91.63422393798828,91.52899169921875,91.75593566894531,12.907099723815918
10332732,0.00022328542342626908,199.20706176757812,198.20510864257812,200.07278442382812,199.0026397705078,198.17543029785156,200.1307373046875,15.55519962310791
10363074,0.00013040264348625536,268.9010925292969,262.740478515625,274.5177307128906,267.3394470214844,261.53369140625,272.7392883300781,15.299300193786621
10384891,7.390351238151586e-05,398.74920654296875,394.64581298828125,402.6371154785156,395.1266784667969,391.7538757324219,397.9764404296875,15.622599601745605
10388283,0.0001999147957669694,138.92578125,136.19583129882812,142.712646484375,139.94532775878906,137.2541046142578,142.83279418945312,15.135199546813965
10412044,0.00019015546424036564,245.24981689453125,241.4668731689453,248.89675903320312,241.72238159179688,238.24929809570312,245.81881713867188,15.24429988861084
10452840,2.360331789925848e-05,162.5298614501953,161.7985382080078,163.28396606445312,162.44053649902344,161.6236572265625,163.41355895996094,15.907999992370605
10471960,1.7959805702138953e-05,295.3359069824219,293.8299255371094,296.8223876953125,294.7263488769531,292.8907775878906,296.5118713378906,15.380900382995605
10518758,0.00012625742535522935,330.6478271484375,310.5341796875,353.3152770996094,312.38671875,296.7943115234375,327.85577392578125,15.190799713134766
10522057,0.00024967305669474824,211.2747344970703,210.09365844726562,212.4621124267578,211.66207885742188,210.26516723632812,212.9178466796875,15.836400032043457
10525199,4.445750127901909e-05,314.1145935058594,311.24432373046875,316.9426574707031,314.95745849609375,311.9928894042969,317.78350830078125,15.934499740600586
10536761,0.00024104114062276782,144.5623016357422,143.59201049804688,145.8556365966797,144.6114044189453,143.34017944335938,146.13983154296875,14.74839973449707
10548508,8.910251177867792e-05,179.65188598632812,178.10968017578125,181.23460388183594,179.86631774902344,178.41493225097656,181.09658813476562,15.336000442504883
10548640,0.00014414520358995068,145.13043212890625,144.5468292236328,145.6923065185547,145.30238342285156,144.86317443847656,145.88270568847656,15.510100364685059
10553513,0.00012309492117109627,442.7366638183594,425.9234313964844,461.98541259765625,443.9847106933594,431.64306640625,456.578369140625,15.88860034942627
10584063,2.945711189053926e-05,264.1028747558594,258.5638427734375,269.2533264160156,268.62896728515625,261.1893005371094,275.0435791015625,15.638999938964844
10587237,7.100316934802666e-05,355.7623291015625,352.6628723144531,358.46337890625,356.5415954589844,353.6205749511719,360.3416442871094,15.701299667358398
10592027,0.00021186333901522473,1138.226318359375,725.1030883789062,1844.8096923828125,381.9651794433594,343.4521789550781,413.65740966796875,16.61039924621582
10676126,0.00011997091912493807,227.2857208251953,223.6343536376953,230.07028198242188,226.65121459960938,223.7194061279297,229.13229370117188,15.432700157165527
10677397,0.0001497782939770897,277.7528991699219,265.1813049316406,289.6131591796875,261.1384582519531,255.28208923339844,266.8428649902344,15.769800186157227
10709619,6.420152789299211e-05,99.27013397216797,99.11011505126953,99.49920654296875,99.3004150390625,99.11962127685547,99.515625,15.098699569702148
10710753,2.3303446410098778e-05,318.15179443359375,315.3182067871094,320.9435729980469,318.6792907714844,315.7728271484375,322.0845031738281,15.531900405883789
10713157,0.0002692098011878954,108.47223663330078,108.34007263183594,108.57479858398438,108.44873046875,108.32794189453125,108.57386016845703,13.326499938964844
10731839,2.8465409344984324e-05,27.14922523498535,27.114164352416992,27.17478370666504,0.0,0.0,0.0,12.741100311279297
10753072,0.00020348324205225456,190.87196350097656,190.02813720703125,191.9337921142578,190.47291564941406,189.66563415527344,191.1575927734375,15.38759994506836
10784750,0.0002326575391178856,196.04954528808594,195.0630340576172,197.18911743164062,195.8506317138672,194.7791290283203,196.9536590576172,16.016799926757812
10790812,3.774238304519239e-05,475.4416809082031,469.0804443359375,480.43389892578125,474.1104431152344,468.90283203125,479.2796630859375,15.763099670410156
10790838,3.549560219281657e-05,492.3975830078125,466.58355712890625,520.2966918945312,509.8945617675781,497.3260803222656,530.1930541992188,15.885600090026855
10793757,4.108327634239992e-06,181.800048828125,181.17051696777344,182.3484649658203,181.70587158203125,181.0717315673828,182.15838623046875,14.814599990844727
10796551,3.868578724316211e-05,210.4052734375,209.8025665283203,210.99571228027344,210.45323181152344,209.88568115234375,211.15286254882812,14.404000282287598
10800330,4.617935991042368e-05,229.19683837890625,227.1745147705078,231.60000610351562,229.59007263183594,227.0604248046875,232.15682983398438,15.078200340270996
10801273,0.00011977043688403698,37.716182708740234,37.611106872558594,37.859127044677734,37.733402252197266,37.62521743774414,37.885475158691406,10.534500122070312
10857583,2.488315834038778e-05,278.02960205078125,276.78265380859375,279.4172668457031,276.7674865722656,275.6956481933594,277.9506530761719,15.058899879455566
10872868,0.00010985557903244662,170.24026489257812,158.46017456054688,180.801513671875,167.25634765625,158.83567810058594,178.05117797851562,15.202799797058105
10880514,0.00015954744357488866,222.47512817382812,220.3787841796875,224.30345153808594,222.36692810058594,220.41111755371094,224.5186004638672,15.972999572753906
10907400,0.00012988200060084744,99.42657470703125,99.24512481689453,99.6203842163086,99.41594696044922,99.25552368164062,99.59844970703125,14.894000053405762
10907415,0.00014301336065564014,99.5932846069336,99.41416931152344,99.77363586425781,99.56951904296875,99.41105651855469,99.74652099609375,14.628899574279785
10909367,4.001621247978755e-05,220.64205932617188,219.1287078857422,221.98187255859375,219.93411254882812,218.4462890625,221.53665161132812,14.250699996948242
10920281,5.327678336039142e-05,363.5111389160156,360.4414978027344,366.8938293457031,363.6710510253906,360.6600036621094,366.4244689941406,15.466400146484375
10936170,0.00015141196365030726,231.23452758789062,218.55409240722656,251.31797790527344,227.20318603515625,217.87330627441406,236.42564392089844,15.07859992980957
10938188,5.906751614018851e-05,111.68326568603516,111.34712219238281,112.04859161376953,111.78365325927734,111.39087677001953,112.17317962646484,14.36240005493164
10960823,0.00016375840106145907,314.5270690917969,312.1291809082031,317.1781005859375,313.0806579589844,310.970458984375,315.3163757324219,15.699000358581543
10966172,8.553003772862018e-05,188.43447875976562,187.62049865722656,189.548095703125,188.73741149902344,187.39163208007812,190.23802185058594,15.760899543762207
10975238,8.524064325929859e-05,242.36805725097656,241.47366333007812,243.35806274414062,242.01370239257812,240.97113037109375,243.00680541992188,15.067000389099121
10991155,8.265701646041711e-05,239.72509765625,238.06802368164062,241.27174377441406,239.4326629638672,237.57327270507812,241.23463439941406,15.305899620056152
11017875,0.00011234658868173805,438.3919677734375,432.3241882324219,442.95233154296875,435.7482604980469,430.4159240722656,442.0610046386719,15.569999694824219
11025770,0.00013553859068975543,109.87657165527344,109.55155944824219,110.16551971435547,109.86111450195312,109.53543853759766,110.15165710449219,14.570199966430664
11027877,0.00012127416875509181,131.77371215820312,131.36102294921875,132.15611267089844,131.55459594726562,131.02996826171875,132.09063720703125,15.79740047454834
11037498,3.1721560158027625e-05,311.4710693359375,308.0801086425781,315.62744140625,310.66204833984375,306.99591064453125,315.048583984375,14.772700309753418
11042875,6.14380801958038e-05,408.1426696777344,400.8108825683594,415.5271301269531,403.4482421875,397.2657165527344,409.7902526855469,15.428600311279297
11069034,4.797213755860439e-05,184.50149536132812,183.5416259765625,185.4059295654297,184.4715118408203,183.5397491455078,185.426025390625,15.86970043182373
11085850,4.7143310392142286e-05,464.7889404296875,409.9847106933594,524.0648803710938,449.0733947753906,422.96051025390625,478.2578125,14.76550006866455
11091336,7.708047764802594e-05,397.8988952636719,384.9219665527344,411.6448059082031,395.6160888671875,383.65533447265625,406.5816955566406,15.924599647521973
11092783,1.763148413059899e-05,699.8729248046875,658.7201538085938,748.20849609375,738.5612182617188,713.6992797851562,771.1608276367188,16.045400619506836
11124203,0.0001306044399640477,179.67547607421875,165.322265625,201.50657653808594,164.0048828125,152.70245361328125,176.3419189453125,14.555000305175781
11137723,7.790587295575524e-05,112.5253677368164,112.31875610351562,112.76568603515625,112.56317138671875,112.31144714355469,112.81072235107422,15.10990047454834
11145556,0.00011328027588157441,332.37042236328125,329.4818115234375,335.8411865234375,331.9455871582031,329.078125,335.3360290527344,15.206100463867188
11145819,1.3101017617462003e-05,147.06790161132812,146.65261840820312,147.48126220703125,147.2709197998047,146.91448974609375,147.63650512695312,14.494799613952637
11147271,0.00013513342214224844,134.79818725585938,134.3766326904297,135.2339630126953,134.79086303710938,134.31539916992188,135.3144989013672,15.303600311279297
11196417,8.907511928399427e-05,225.13922119140625,223.6322021484375,226.54212951660156,225.0015411376953,223.44772338867188,226.16534423828125,15.06659984588623
11198419,9.642710244369873e-06,402.86334228515625,398.25860595703125,408.29901123046875,402.6643981933594,398.17041015625,406.7173767089844,15.800100326538086
11242724,7.738768455124523e-05,87.09293365478516,85.15220642089844,89.05599212646484,88.50053405761719,86.11746215820312,90.58219146728516,15.594599723815918
11244150,0.0001019487168003684,223.61465454101562,222.54310607910156,224.80413818359375,223.76754760742188,222.93502807617188,224.69509887695312,14.91819953918457
11251458,7.85056644909566e-05,347.2877197265625,344.2983093261719,350.16180419921875,346.7774658203125,344.6166076660156,349.8580322265625,15.666000366210938
11343461,5.436737921349419e-05,278.4344787597656,276.1850280761719,280.7534484863281,277.7596740722656,275.5459289550781,280.6252136230469,16.03420066833496
11350063,0.0002342820579369553,287.5250549316406,285.4516906738281,289.650390625,287.8969421386719,285.521484375,290.5361633300781,15.864399909973145
11395206,6.806592983820813e-05,111.96880340576172,111.53423309326172,112.39520263671875,112.01936340332031,111.59330749511719,112.42255401611328,13.62559986114502
11408748,0.00022172778632330572,368.0182189941406,364.9522399902344,370.6186218261719,367.4448547363281,364.5110778808594,370.0655517578125,15.138899803161621
11446073,4.104835306957706e-05,429.6023254394531,424.9156799316406,434.9411926269531,427.614013671875,422.94677734375,431.42742919921875,15.566399574279785
11468094,0.0002413133543410945,244.62161254882812,240.39163208007812,249.4100799560547,nan,nan,nan,16.981700897216797
11493667,0.00016405034891391415,383.9814453125,379.9527893066406,388.0748291015625,385.53802490234375,381.5757141113281,388.7494201660156,15.474599838256836
11498106,2.1526609716958122e-05,311.6220703125,287.53033447265625,344.8391418457031,278.0834655761719,263.5904235839844,292.0287170410156,15.212499618530273
11512270,0.00011004192168257238,235.99969482421875,234.81724548339844,237.27420043945312,236.2601318359375,235.17208862304688,237.904052734375,15.381400108337402
11514272,2.195711783081521e-05,288.4600830078125,286.1937561035156,290.426513671875,288.88043212890625,286.6483154296875,291.2963562011719,15.833100318908691
11515276,1.7556266466463562e-05,325.58099365234375,323.2651062011719,328.35845947265625,326.2772216796875,322.9273986816406,328.74072265625,15.967100143432617
11521274,5.143435121313317e-05,167.23635864257812,166.28778076171875,168.30258178710938,166.26211547851562,165.7455291748047,166.98316955566406,14.420900344848633
11550428,0.00014775639313811516,184.84539794921875,183.75469970703125,185.75674438476562,184.9202117919922,183.92922973632812,185.95523071289062,14.846799850463867
11555805,5.483169037846579e-05,276.2303466796875,274.8583679199219,277.65277099609375,276.44378662109375,275.18682861328125,277.91534423828125,14.98900032043457
11655859,5.818486031718906e-05,269.5920715332031,268.0924072265625,271.5433654785156,269.420654296875,267.88775634765625,270.8829345703125,15.086799621582031
11656398,0.00021384485107337717,112.15811157226562,111.94087982177734,112.3671646118164,112.16248321533203,111.888427734375,112.39273071289062,13.55270004272461
11672056,0.00027280208211556055,88.50064849853516,88.41248321533203,88.58618927001953,88.50098419189453,88.41249084472656,88.580078125,13.531900405883789
11702167,0.00010170952289952011,153.80519104003906,153.3675537109375,154.2689666748047,153.8922119140625,153.4493408203125,154.34754943847656,15.076800346374512
11703456,0.0001446717560146543,438.8320617675781,433.8534851074219,443.2765197753906,438.947509765625,432.7204284667969,444.377197265625,15.158100128173828
