KIC ID,kic_kepmag
4248433.0,15.739000320434599
4264634.0,14.8199996948242
4275230.0,15.3269996643066
4355503.0,15.067999839782699
4357520.0,15.0450000762939
4383248.0,15.279999732971199
4470937.0,10.9350004196167
4544623.0,15.998999595642099
4544988.0,13.887000083923303
4660255.0,15.3909997940063
4662431.0,15.9770002365112
4726192.0,14.6990003585815
4731525.0,14.0600004196167
4741455.0,15.166999816894501
4758595.0,12.1479997634888
4814229.0,15.895000457763699
4819766.0,15.6750001907349
4841888.0,12.3339996337891
4844804.0,15.6350002288818
4904647.0,14.020000457763699
4909186.0,14.479000091552699
4953358.0,15.4870004653931
4997179.0,15.3459997177124
5016904.0,15.1510000228882
5041192.0,15.5170001983643
5083330.0,15.734999656677198
5095098.0,15.057000160217301
5110832.0,15.0699996948242
5252367.0,14.4329996109009
5262561.0,15.3819999694824
5268904.0,14.236000061035199
5288534.0,15.625
5341486.0,16.5219993591309
5351320.0,15.661999702453599
5354341.0,16.2210006713867
5360129.0,15.8780002593994
5428088.0,14.7810001373291
5430495.0,15.9910001754761
5435923.0,15.421999931335401
5437459.0,15.229999542236301
5516671.0,15.4460000991821
5597604.0,12.0069999694824
5603484.0,15.414999961853
5607395.0,15.5930004119873
5608002.0,15.833000183105499
5621528.0,15.9739999771118
5649085.0,15.9329996109009
5685704.0,14.6999998092651
5709193.0,15.4770002365112
5739251.0,13.788999557495101
5785806.0,15.6479997634888
5791720.0,14.0670003890991
5855096.0,15.088000297546401
5855808.0,14.5319995880127
5855851.0,14.494999885559098
5858361.0,14.230999946594201
5859365.0,15.6789999008179
5867742.0,15.7840003967285
5904275.0,15.612999916076697
5941226.0,15.690999984741199
5942891.0,14.5
5962956.0,15.0869998931885
5966669.0,17.3099994659424
5966921.0,14.498999595642099
6029053.0,15.8319997787476
6037009.0,15.944000244140598
6038882.0,14.6479997634888
6049470.0,10.0670003890991
6060845.0,15.5769996643066
6099785.0,13.2270002365112
6102338.0,15.3500003814697
6117602.0,16.0890007019043
6117832.0,15.8690004348755
6129451.0,14.876000404357901
6183736.0,16.5400009155273
6186082.0,15.687999725341802
6187812.0,15.9770002365112
6187942.0,15.1079998016357
6224062.0,14.454000473022498
6290811.0,15.41100025177
6310265.0,15.854999542236301
6356144.0,14.748999595642099
6366330.0,15.970000267028801
6370174.0,15.6079998016357
6389733.0,15.3100004196167
6425928.0,14.522000312805199
6425989.0,15.670999526977502
6436291.0,13.6490001678467
6460812.0,15.5930004119873
6503104.0,15.378999710083
6507888.0,15.270999908447301
6521526.0,15.0839996337891
6530792.0,15.940999984741199
6548898.0,14.751000404357901
6550017.0,15.777000427246099
6600771.0,15.6180000305176
6607660.0,15.6789999008179
6609906.0,15.187000274658198
6610837.0,15.248999595642099
6664639.0,16.5659999847412
6668646.0,15.201000213622999
6669028.0,15.1700000762939
6672948.0,16.4449996948242
6692320.0,15.5989999771118
6693042.0,15.001000404357901
6694166.0,15.996000289917
6715960.0,14.71399974823
6720765.0,15.0869998931885
6751111.0,16.5790004730225
6763067.0,15.720000267028801
6766663.0,13.8459997177124
6783369.0,14.5240001678467
6804018.0,13.0970001220703
6846570.0,14.6960000991821
6863726.0,13.9569997787476
6864295.0,16.4519996643066
6925256.0,15.736000061035199
6928206.0,14.345000267028801
6949326.0,14.7049999237061
6949412.0,15.6309995651245
7018323.0,15.3079996109009
7026202.0,15.0819997787476
7033830.0,15.4940004348755
7093721.0,13.2790002822876
7100573.0,16.2929992675781
7106807.0,13.4709997177124
7117293.0,15.333000183105499
7117616.0,17.7099990844727
7123391.0,nan
7123500.0,15.6309995651245
7131515.0,15.616999626159698
7190459.0,14.956000328064
7191311.0,14.5349998474121
7192199.0,15.796999931335401
7215890.0,13.876000404357901
7280953.0,13.0719995498657
7283365.0,15.456000328064
7300322.0,15.6009998321533
7341653.0,13.8249998092651
7350067.0,15.7370004653931
7352892.0,15.7340002059937
7381727.0,15.4739999771118
7422811.0,15.7410001754761
7431659.0,16.247999191284197
7434110.0,15.989000320434599
7445605.0,15.765000343322802
7448057.0,15.5839996337891
7449695.0,15.9969997406006
7505644.0,16.1359996795654
7509281.0,15.951000213622999
7534455.0,15.1899995803833
7547969.0,15.802000045776401
7592133.0,14.8819999694824
7592990.0,15.7880001068115
7661403.0,16.347000122070302
7670700.0,15.2329998016357
7671030.0,15.6730003356934
7678417.0,15.171999931335401
7686474.0,15.529999732971199
7692454.0,12.66100025177
7734382.0,17.5289993286133
7740983.0,14.748000144958501
7741987.0,15.4259996414185
7742097.0,15.866999626159698
7743830.0,15.3199996948242
7751342.0,15.623999595642099
7800087.0,14.454000473022498
7809755.0,15.744999885559098
7830341.0,14.5
7847566.0,15.095000267028801
7849619.0,15.519000053405799
7871438.0,14.046999931335401
7877209.0,15.619999885559098
7889173.0,15.583000183105499
7898781.0,15.4759998321533
7938615.0,14.8210000991821
7939565.0,14.248999595642099
7949846.0,13.4090003967285
7954195.0,15.6899995803833
7956465.0,16.5410003662109
7973675.0,15.0970001220703
7987934.0,15.522000312805199
8005405.0,15.9399995803833
8007234.0,15.937000274658198
8012943.0,15.3660001754761
8075991.0,15.1569995880127
8093473.0,14.7679996490479
8098228.0,15.7980003356934
8149616.0,15.171999931335401
8149782.0,15.746000289917
8150479.0,15.751999855041499
8183594.0,14.625
8196449.0,14.402000427246099
8210323.0,14.680999755859402
8233795.0,15.878999710083
8278444.0,15.746000289917
8289460.0,16.5429992675781
8292758.0,15.112999916076697
8302555.0,15.895000457763699
8325962.0,14.9770002365112
8343785.0,15.8009996414185
8373723.0,15.451000213622999
8414250.0,16.3099994659424
8415004.0,15.486000061035199
8416220.0,15.0649995803833
8417053.0,15.706000328064
8421129.0,14.6350002288818
8423600.0,15.748000144958501
8424002.0,13.3929996490479
8454353.0,14.894000053405799
8456954.0,15.126999855041499
8474897.0,14.5959997177124
8507979.0,13.4449996948242
8554218.0,15.831000328064
8561063.0,15.9200000762939
8565204.0,15.6180000305176
8572066.0,15.635999679565401
8581480.0,15.6020002365112
8583756.0,15.579000473022498
8607728.0,13.4099998474121
8610368.0,15.722999572753901
8611876.0,15.1680002212524
8644565.0,15.9709997177124
8672278.0,15.7329998016357
8673358.0,15.588000297546401
8673562.0,16.4890003204346
8681527.0,15.7320003509521
8737443.0,15.4099998474121
8749769.0,15.538999557495101
8776565.0,15.0279998779297
8803071.0,15.180999755859402
8807085.0,15.7880001068115
8814775.0,14.91100025177
8825043.0,13.470000267028801
8832676.0,15.4659996032715
8836388.0,15.5939998626709
8867609.0,15.154999732971199
8869922.0,16.05299949646
8872565.0,13.708000183105499
8881388.0,17.173999786377
8933532.0,13.7259998321533
8935655.0,13.6759996414185
8935942.0,16.482000350952102
8947255.0,15.260999679565401
8956025.0,16.1459999084473
8957023.0,13.251000404357901
8977910.0,15.102999687194801
9002074.0,15.9870004653931
9017693.0,15.703000068664599
9019435.0,15.7600002288818
9022001.0,15.987999916076697
9028977.0,15.1070003509521
9077376.0,14.144000053405799
9090909.0,15.6529998779297
9093763.0,15.8979997634888
9142714.0,15.375
9153754.0,15.0129995346069
9179906.0,15.7220001220703
9201463.0,14.5989999771118
9203794.0,13.763999938964801
9205855.0,15.498000144958501
9207124.0,16.2360000610352
9216075.0,14.963000297546401
9222296.0,15.2189998626709
9229798.0,15.0129995346069
9267818.0,15.08899974823
9268481.0,15.6409997940063
9327921.0,14.9689998626709
9328653.0,16.5510005950928
9333505.0,12.888999938964801
9335198.0,15.677000045776401
9395205.0,14.630000114440902
9396972.0,16.8099994659424
9407581.0,15.4619998931885
9425635.0,14.963000297546401
9426508.0,15.315999984741199
9428095.0,15.859999656677198
9453011.0,13.197999954223599
9474589.0,13.692999839782699
9488191.0,15.690999984741199
9515011.0,15.3240003585815
9530511.0,15.668999671936
9540467.0,11.96399974823
9541573.0,15.390000343322802
9581885.0,15.378999710083
9588880.0,14.703000068664599
9590249.0,15.7840003967285
9593769.0,17.0370006561279
9596620.0,15.536999702453599
9631366.0,13.9720001220703
9631548.0,15.5319995880127
9640417.0,16.5919990539551
9643210.0,15.609999656677198
9659036.0,15.2950000762939
9692206.0,14.8409996032715
9704431.0,15.701000213622999
9705079.0,15.2159996032715
9713196.0,15.880000114440902
9715460.0,17.4619998931885
9726699.0,12.737999916076697
9761113.0,14.5159997940063
9777379.0,17.5459995269775
9784820.0,16.524000167846697
9786877.0,15.1759996414185
9790574.0,13.229999542236301
9821996.0,16.3010005950928
9825598.0,13.413999557495101
9828292.0,15.2069997787476
9873729.0,13.5530004501343
9892651.0,15.809000015258801
9933464.0,15.5279998779297
9941718.0,15.6009998321533
9942231.0,16.8780002593994
9945771.0,14.8050003051758
9991488.0,14.152000427246099
9992786.0,15.4739999771118
12071873.0,15.5640001296997
12072637.0,15.8520002365112
12105694.0,15.8079996109009
12105867.0,16.007999420165998
12108566.0,16.531000137329098
12117672.0,18.023000717163104
12156321.0,15.8990001678467
12158722.0,15.7740001678467
12203082.0,15.2569999694824
12207432.0,15.3879995346069
12257338.0,15.8030004501343
12258225.0,14.694000244140598
12302530.0,14.258000373840302
12304013.0,15.1890001296997
12305237.0,14.7220001220703
12314646.0,14.144000053405799
12356051.0,15.440999984741199
12356489.0,15.272000312805199
12365719.0,15.8430004119873
12403318.0,15.2790002822876
12456781.0,15.583000183105499
12505054.0,14.130000114440902
12506640.0,15.1160001754761
12508767.0,14.769000053405799
12555642.0,10.748000144958501
12599416.0,15.6599998474121
12644136.0,15.673999786377001
12688403.0,15.1540002822876
12689927.0,14.4090003967285
12835232.0,15.187000274658198
